"Stratum"	"GeneID"
1	"TALDO1"
5	"TAMALIN"
1	"TAMM41"
1	"TANC1"
1	"TANC2"
1	"TANGO2"
2	"TANGO6"
10	"TANK"
1	"TAOK1"
1	"TAOK2"
1	"TAOK3"
1	"TAP1"
1	"TAP2"
10	"TAPBP"
10	"TAPBPL"
1	"TAPT1"
1	"TARBP1"
1	"TARBP2"
1	"TARDBP"
11	"TARM1"
1	"TARS1"
1	"TARS2"
1	"TARS3"
1	"TAS1R1"
1	"TAS1R2"
1	"TAS1R3"
12	"TAS2R1"
1	"TAS2R10"
1	"TAS2R13"
1	"TAS2R14"
14	"TAS2R16"
1	"TAS2R19"
1	"TAS2R20"
1	"TAS2R3"
1	"TAS2R30"
1	"TAS2R31"
14	"TAS2R38"
12	"TAS2R39"
12	"TAS2R4"
12	"TAS2R40"
1	"TAS2R41"
1	"TAS2R42"
1	"TAS2R43"
1	"TAS2R46"
12	"TAS2R5"
1	"TAS2R50"
14	"TAS2R60"
1	"TAS2R7"
1	"TAS2R8"
1	"TAS2R9"
10	"TASL"
5	"TASOR"
6	"TASOR2"
1	"TASP1"
1	"TAT"
1	"TATDN1"
1	"TATDN2"
1	"TATDN3"
1	"TAX1BP1"
2	"TAX1BP3"
6	"TBATA"
1	"TBC1D1"
1	"TBC1D10A"
1	"TBC1D10B"
1	"TBC1D10C"
1	"TBC1D12"
1	"TBC1D13"
1	"TBC1D14"
1	"TBC1D15"
1	"TBC1D16"
1	"TBC1D17"
2	"TBC1D19"
1	"TBC1D2"
1	"TBC1D20"
2	"TBC1D21"
1	"TBC1D22A"
1	"TBC1D22B"
1	"TBC1D23"
1	"TBC1D24"
1	"TBC1D25"
2	"TBC1D26"
2	"TBC1D28"
1	"TBC1D2B"
1	"TBC1D30"
1	"TBC1D31"
2	"TBC1D32"
2	"TBC1D3G"
1	"TBC1D4"
1	"TBC1D5"
2	"TBC1D7"
1	"TBC1D8"
1	"TBC1D8B"
1	"TBC1D9"
1	"TBC1D9B"
2	"TBCA"
1	"TBCB"
1	"TBCC"
2	"TBCCD1"
1	"TBCD"
1	"TBCE"
2	"TBCEL"
1	"TBCK"
1	"TBK1"
10	"TBKBP1"
1	"TBL1X"
1	"TBL1XR1"
1	"TBL1Y"
1	"TBL2"
1	"TBL3"
1	"TBP"
1	"TBPL1"
1	"TBPL2"
2	"TBR1"
2	"TBRG1"
5	"TBRG4"
2	"TBX1"
2	"TBX10"
2	"TBX15"
2	"TBX18"
2	"TBX19"
2	"TBX2"
2	"TBX20"
2	"TBX21"
2	"TBX22"
2	"TBX3"
2	"TBX4"
2	"TBX5"
2	"TBX6"
1	"TBXA2R"
1	"TBXAS1"
2	"TBXT"
5	"TC2N"
1	"TCAF1"
1	"TCAF2"
5	"TCAIM"
1	"TCAP"
1	"TCEA1"
1	"TCEA2"
1	"TCEA3"
18	"TCEAL1"
1	"TCEAL2"
15	"TCEAL3"
1	"TCEAL4"
15	"TCEAL5"
15	"TCEAL6"
18	"TCEAL7"
18	"TCEAL8"
18	"TCEAL9"
2	"TCEANC"
5	"TCEANC2"
2	"TCERG1"
2	"TCERG1L"
1	"TCF12"
4	"TCF15"
5	"TCF19"
2	"TCF20"
1	"TCF21"
5	"TCF23"
5	"TCF24"
1	"TCF25"
1	"TCF3"
1	"TCF4"
3	"TCF7"
4	"TCF7L1"
3	"TCF7L2"
9	"TCFL5"
15	"TCHHL1"
2	"TCHP"
1	"TCIM"
1	"TCIRG1"
15	"TCL1A"
15	"TCL1B"
5	"TCN1"
5	"TCN2"
1	"TCOF1"
1	"TCP1"
11	"TCP10L"
1	"TCP11"
2	"TCP11L1"
2	"TCP11L2"
10	"TCTA"
1	"TCTE1"
1	"TCTN1"
2	"TCTN2"
2	"TCTN3"
1	"TDG"
1	"TDO2"
1	"TDP1"
1	"TDP2"
1	"TDRD1"
10	"TDRD10"
1	"TDRD12"
2	"TDRD15"
2	"TDRD3"
3	"TDRD5"
2	"TDRD6"
3	"TDRD7"
1	"TDRD9"
1	"TDRKH"
10	"TDRP"
1	"TEAD1"
1	"TEAD2"
1	"TEAD3"
1	"TEAD4"
1	"TEC"
2	"TECPR1"
2	"TECPR2"
1	"TECR"
1	"TECRL"
1	"TECTA"
1	"TECTB"
5	"TEDC1"
10	"TEDC2"
2	"TEDDM1"
5	"TEF"
5	"TEFM"
1	"TEK"
2	"TEKT1"
3	"TEKT2"
1	"TEKT3"
1	"TEKT4"
2	"TEKT5"
12	"TEKTIP1"
4	"TEKTL1"
2	"TELO2"
2	"TEN1"
1	"TENM1"
1	"TENM2"
1	"TENM3"
1	"TENM4"
1	"TENT2"
1	"TENT4A"
1	"TENT4B"
1	"TENT5A"
1	"TENT5B"
1	"TENT5C"
1	"TENT5D"
1	"TEP1"
2	"TEPSIN"
4	"TERB1"
5	"TERB2"
5	"TERF1"
5	"TERF2"
2	"TERF2IP"
1	"TERT"
1	"TES"
1	"TESC"
1	"TESK1"
1	"TESK2"
1	"TESMIN"
7	"TESPA1"
1	"TET1"
4	"TET2"
4	"TET3"
2	"TEX10"
16	"TEX101"
2	"TEX11"
11	"TEX12"
18	"TEX13A"
18	"TEX13B"
1	"TEX14"
9	"TEX15"
18	"TEX19"
2	"TEX2"
18	"TEX22"
8	"TEX26"
2	"TEX261"
1	"TEX264"
14	"TEX29"
1	"TEX30"
18	"TEX35"
5	"TEX36"
15	"TEX38"
16	"TEX44"
16	"TEX46"
2	"TEX47"
6	"TEX55"
1	"TEX9"
1	"TF"
2	"TFAM"
2	"TFAP2A"
2	"TFAP2B"
2	"TFAP2C"
2	"TFAP2D"
2	"TFAP2E"
4	"TFAP4"
1	"TFB1M"
1	"TFB2M"
3	"TFCP2"
3	"TFCP2L1"
1	"TFDP1"
2	"TFDP2"
2	"TFDP3"
1	"TFE3"
1	"TFEB"
1	"TFEC"
1	"TFF1"
1	"TFF2"
1	"TFF3"
3	"TFG"
1	"TFIP11"
1	"TFPI"
1	"TFPI2"
5	"TFPT"
1	"TFR2"
1	"TFRC"
1	"TG"
1	"TGDS"
6	"TGFA"
4	"TGFB1"
1	"TGFB1I1"
4	"TGFB2"
4	"TGFB3"
1	"TGFBI"
1	"TGFBR1"
1	"TGFBR2"
5	"TGFBR3"
2	"TGFBRAP1"
1	"TGIF1"
1	"TGIF2"
2	"TGIF2-RAB5IF"
1	"TGIF2LX"
1	"TGIF2LY"
1	"TGM1"
1	"TGM2"
1	"TGM3"
1	"TGM4"
1	"TGM5"
1	"TGM6"
1	"TGM7"
6	"TGOLN2"
1	"TGS1"
1	"TH"
2	"THADA"
1	"THAP1"
1	"THAP10"
1	"THAP11"
1	"THAP12"
4	"THAP2"
5	"THAP3"
1	"THAP4"
5	"THAP5"
5	"THAP6"
5	"THAP7"
6	"THAP8"
1	"THAP9"
2	"THBD"
1	"THBS1"
1	"THBS2"
1	"THBS3"
1	"THBS4"
1	"THEM4"
1	"THEM5"
1	"THEM6"
6	"THEMIS"
9	"THEMIS2"
1	"THG1L"
1	"THNSL1"
1	"THNSL2"
1	"THOC1"
1	"THOC2"
1	"THOC3"
2	"THOC5"
1	"THOC6"
2	"THOC7"
1	"THOP1"
11	"THPO"
1	"THRA"
9	"THRAP3"
1	"THRB"
1	"THRSP"
5	"THSD1"
1	"THSD4"
1	"THSD7A"
1	"THSD7B"
1	"THTPA"
2	"THUMPD1"
1	"THUMPD2"
1	"THUMPD3"
10	"THY1"
1	"THYN1"
1	"TIA1"
1	"TIAL1"
2	"TIAM1"
2	"TIAM2"
9	"TICAM1"
8	"TICAM2"
5	"TICRR"
1	"TIE1"
10	"TIFA"
11	"TIFAB"
1	"TIGAR"
1	"TIGD1"
1	"TIGD3"
1	"TIGD4"
1	"TIGD5"
1	"TIGD6"
1	"TIGD7"
10	"TIGIT"
10	"TIMD4"
2	"TIMELESS"
2	"TIMM10"
3	"TIMM10B"
2	"TIMM13"
1	"TIMM17A"
1	"TIMM17B"
2	"TIMM21"
2	"TIMM22"
2	"TIMM23"
3	"TIMM29"
1	"TIMM44"
1	"TIMM50"
1	"TIMM8A"
2	"TIMM8B"
2	"TIMM9"
5	"TIMMDC1"
1	"TIMP1"
1	"TIMP2"
1	"TIMP3"
1	"TIMP4"
1	"TINAG"
1	"TINAGL1"
10	"TINF2"
1	"TIPARP"
2	"TIPIN"
1	"TIPRL"
5	"TIRAP"
5	"TJAP1"
2	"TJP1"
2	"TJP2"
2	"TJP3"
1	"TK1"
1	"TK2"
1	"TKFC"
1	"TKT"
1	"TKTL1"
1	"TKTL2"
3	"TLCD1"
2	"TLCD2"
3	"TLCD3A"
2	"TLCD3B"
1	"TLCD4"
1	"TLCD4-RWDD3"
2	"TLCD5"
1	"TLDC2"
1	"TLE1"
1	"TLE2"
1	"TLE3"
1	"TLE4"
1	"TLE5"
2	"TLE6"
1	"TLK1"
1	"TLK2"
1	"TLL1"
1	"TLL2"
1	"TLN1"
1	"TLN2"
3	"TLNRD1"
1	"TLR1"
1	"TLR10"
1	"TLR2"
2	"TLR3"
1	"TLR4"
28	"TLR5"
1	"TLR6"
1	"TLR7"
1	"TLR8"
2	"TLR9"
1	"TLX1"
1	"TLX2"
1	"TLX3"
1	"TM2D1"
1	"TM2D2"
1	"TM2D3"
1	"TM4SF1"
1	"TM4SF18"
1	"TM4SF19"
1	"TM4SF19-DYNLT2B"
9	"TM4SF20"
1	"TM4SF4"
1	"TM4SF5"
3	"TM6SF1"
3	"TM6SF2"
1	"TM7SF2"
3	"TM7SF3"
1	"TM9SF1"
1	"TM9SF2"
1	"TM9SF3"
1	"TM9SF4"
2	"TMA16"
1	"TMA7"
1	"TMBIM1"
1	"TMBIM4"
1	"TMBIM6"
2	"TMC1"
2	"TMC2"
2	"TMC3"
5	"TMC4"
2	"TMC5"
2	"TMC6"
2	"TMC7"
2	"TMC8"
5	"TMCC1"
5	"TMCC2"
5	"TMCC3"
2	"TMCO1"
17	"TMCO2"
1	"TMCO3"
1	"TMCO4"
16	"TMCO5A"
2	"TMCO6"
2	"TMED1"
1	"TMED10"
1	"TMED2"
1	"TMED3"
1	"TMED4"
2	"TMED5"
2	"TMED6"
1	"TMED7"
1	"TMED7-TICAM2"
3	"TMED8"
1	"TMED9"
1	"TMEFF1"
1	"TMEFF2"
9	"TMEM100"
5	"TMEM101"
8	"TMEM102"
1	"TMEM104"
4	"TMEM106A"
2	"TMEM106B"
4	"TMEM106C"
2	"TMEM107"
9	"TMEM108"
1	"TMEM109"
3	"TMEM11"
9	"TMEM114"
1	"TMEM115"
5	"TMEM116"
2	"TMEM117"
10	"TMEM119"
1	"TMEM120A"
1	"TMEM120B"
8	"TMEM121"
5	"TMEM121B"
10	"TMEM123"
9	"TMEM125"
6	"TMEM126A"
10	"TMEM126B"
5	"TMEM127"
2	"TMEM128"
3	"TMEM129"
6	"TMEM130"
1	"TMEM131"
2	"TMEM131L"
3	"TMEM132A"
3	"TMEM132B"
3	"TMEM132C"
3	"TMEM132D"
3	"TMEM132E"
5	"TMEM134"
1	"TMEM135"
3	"TMEM138"
15	"TMEM139"
14	"TMEM140"
6	"TMEM141"
1	"TMEM143"
1	"TMEM144"
2	"TMEM145"
2	"TMEM147"
1	"TMEM14A"
1	"TMEM14B"
1	"TMEM14C"
3	"TMEM150A"
3	"TMEM150B"
3	"TMEM150C"
2	"TMEM151A"
2	"TMEM151B"
10	"TMEM154"
12	"TMEM156"
9	"TMEM158"
6	"TMEM160"
2	"TMEM161A"
1	"TMEM161B"
1	"TMEM163"
2	"TMEM164"
1	"TMEM165"
1	"TMEM167A"
2	"TMEM167B"
5	"TMEM168"
6	"TMEM169"
2	"TMEM17"
5	"TMEM170A"
5	"TMEM170B"
10	"TMEM171"
9	"TMEM174"
1	"TMEM175"
15	"TMEM176A"
15	"TMEM176B"
5	"TMEM177"
9	"TMEM178A"
8	"TMEM178B"
6	"TMEM179"
6	"TMEM179B"
2	"TMEM18"
2	"TMEM181"
9	"TMEM182"
5	"TMEM183A"
1	"TMEM184A"
1	"TMEM184B"
1	"TMEM184C"
3	"TMEM185A"
2	"TMEM185B"
4	"TMEM186"
3	"TMEM187"
1	"TMEM19"
15	"TMEM190"
4	"TMEM192"
6	"TMEM196"
4	"TMEM198"
1	"TMEM199"
9	"TMEM200A"
10	"TMEM200B"
9	"TMEM200C"
2	"TMEM201"
16	"TMEM202"
5	"TMEM203"
9	"TMEM204"
2	"TMEM205"
14	"TMEM207"
2	"TMEM208"
1	"TMEM209"
17	"TMEM210"
9	"TMEM212"
9	"TMEM213"
2	"TMEM214"
9	"TMEM215"
2	"TMEM216"
10	"TMEM217"
5	"TMEM218"
11	"TMEM219"
1	"TMEM220"
10	"TMEM221"
1	"TMEM222"
5	"TMEM223"
17	"TMEM225"
1	"TMEM229A"
1	"TMEM229B"
1	"TMEM230"
2	"TMEM231"
4	"TMEM232"
1	"TMEM233"
1	"TMEM234"
9	"TMEM235"
8	"TMEM236"
5	"TMEM237"
9	"TMEM238"
17	"TMEM239"
9	"TMEM240"
2	"TMEM241"
5	"TMEM242"
2	"TMEM243"
5	"TMEM244"
1	"TMEM245"
15	"TMEM247"
5	"TMEM248"
2	"TMEM249"
6	"TMEM25"
6	"TMEM250"
11	"TMEM252"
11	"TMEM253"
3	"TMEM254"
6	"TMEM255A"
6	"TMEM255B"
1	"TMEM256"
2	"TMEM256-PLSCR3"
1	"TMEM258"
1	"TMEM259"
5	"TMEM26"
1	"TMEM260"
15	"TMEM262"
9	"TMEM263"
5	"TMEM266"
1	"TMEM267"
6	"TMEM268"
15	"TMEM270"
10	"TMEM273"
10	"TMEM276"
2	"TMEM276-ZFTRAF1"
1	"TMEM30A"
1	"TMEM30B"
19	"TMEM31"
2	"TMEM33"
6	"TMEM35A"
5	"TMEM35B"
10	"TMEM37"
1	"TMEM38A"
1	"TMEM38B"
2	"TMEM39A"
2	"TMEM39B"
11	"TMEM40"
1	"TMEM41A"
1	"TMEM41B"
3	"TMEM42"
1	"TMEM43"
1	"TMEM44"
2	"TMEM45A"
2	"TMEM45B"
1	"TMEM47"
1	"TMEM50A"
1	"TMEM50B"
9	"TMEM51"
10	"TMEM52"
10	"TMEM52B"
1	"TMEM53"
9	"TMEM54"
5	"TMEM59"
5	"TMEM59L"
1	"TMEM60"
10	"TMEM61"
1	"TMEM62"
2	"TMEM63A"
2	"TMEM63B"
2	"TMEM63C"
1	"TMEM64"
1	"TMEM65"
1	"TMEM67"
1	"TMEM68"
1	"TMEM69"
5	"TMEM70"
10	"TMEM71"
5	"TMEM72"
8	"TMEM74"
6	"TMEM74B"
1	"TMEM79"
2	"TMEM80"
10	"TMEM81"
10	"TMEM82"
1	"TMEM86A"
1	"TMEM86B"
1	"TMEM87A"
1	"TMEM87B"
9	"TMEM88"
9	"TMEM88B"
17	"TMEM89"
2	"TMEM8B"
5	"TMEM9"
6	"TMEM91"
1	"TMEM92"
1	"TMEM94"
10	"TMEM95"
1	"TMEM97"
3	"TMEM98"
5	"TMEM9B"
2	"TMF1"
5	"TMIGD1"
11	"TMIGD2"
5	"TMIGD3"
1	"TMLHE"
1	"TMOD1"
1	"TMOD2"
1	"TMOD3"
1	"TMOD4"
5	"TMPO"
1	"TMPPE"
1	"TMPRSS11A"
1	"TMPRSS11B"
1	"TMPRSS11D"
1	"TMPRSS11E"
1	"TMPRSS11F"
1	"TMPRSS12"
1	"TMPRSS13"
1	"TMPRSS15"
1	"TMPRSS2"
1	"TMPRSS3"
1	"TMPRSS4"
1	"TMPRSS5"
1	"TMPRSS6"
1	"TMPRSS7"
1	"TMSB10"
1	"TMSB15A"
1	"TMSB15B"
1	"TMSB15C"
1	"TMSB4X"
1	"TMSB4Y"
1	"TMT1A"
1	"TMT1B"
1	"TMTC1"
1	"TMTC2"
1	"TMTC3"
1	"TMTC4"
5	"TMUB1"
5	"TMUB2"
1	"TMX1"
1	"TMX2"
1	"TMX3"
1	"TMX4"
1	"TNC"
6	"TNF"
2	"TNFAIP1"
4	"TNFAIP2"
2	"TNFAIP3"
1	"TNFAIP6"
3	"TNFAIP8"
3	"TNFAIP8L1"
3	"TNFAIP8L2"
3	"TNFAIP8L3"
5	"TNFRSF10A"
5	"TNFRSF10B"
10	"TNFRSF10C"
10	"TNFRSF10D"
1	"TNFRSF11A"
5	"TNFRSF11B"
13	"TNFRSF12A"
10	"TNFRSF13B"
15	"TNFRSF13C"
6	"TNFRSF14"
1	"TNFRSF17"
1	"TNFRSF18"
5	"TNFRSF19"
5	"TNFRSF1A"
5	"TNFRSF1B"
6	"TNFRSF21"
5	"TNFRSF25"
1	"TNFRSF4"
5	"TNFRSF6B"
9	"TNFRSF8"
1	"TNFRSF9"
5	"TNFSF10"
5	"TNFSF11"
5	"TNFSF12"
7	"TNFSF12-TNFSF13"
6	"TNFSF13"
8	"TNFSF13B"
6	"TNFSF14"
5	"TNFSF15"
16	"TNFSF18"
15	"TNFSF4"
12	"TNFSF8"
13	"TNFSF9"
1	"TNIK"
7	"TNIP1"
6	"TNIP2"
9	"TNIP3"
1	"TNK1"
1	"TNK2"
1	"TNKS"
10	"TNKS1BP1"
1	"TNKS2"
9	"TNMD"
1	"TNN"
1	"TNNC1"
1	"TNNC2"
1	"TNNI1"
1	"TNNI2"
1	"TNNI3"
1	"TNNI3K"
1	"TNNT1"
1	"TNNT2"
1	"TNNT3"
17	"TNP1"
18	"TNP2"
1	"TNPO1"
1	"TNPO2"
1	"TNPO3"
1	"TNR"
2	"TNRC18"
5	"TNRC6A"
5	"TNRC6B"
5	"TNRC6C"
1	"TNS1"
1	"TNS2"
1	"TNS3"
4	"TNS4"
1	"TNXB"
1	"TOB1"
1	"TOB2"
2	"TOE1"
1	"TOGARAM1"
2	"TOGARAM2"
2	"TOLLIP"
1	"TOM1"
1	"TOM1L1"
1	"TOM1L2"
2	"TOMM20"
2	"TOMM20L"
5	"TOMM22"
1	"TOMM34"
2	"TOMM40"
2	"TOMM40L"
9	"TOMM5"
9	"TOMM6"
3	"TOMM7"
1	"TOMM70"
2	"TONSL"
1	"TOP1"
1	"TOP1MT"
1	"TOP2A"
1	"TOP2B"
1	"TOP3A"
1	"TOP3B"
1	"TOP6BL"
10	"TOPAZ1"
1	"TOPBP1"
1	"TOPORS"
1	"TOR1A"
5	"TOR1AIP1"
5	"TOR1AIP2"
1	"TOR1B"
2	"TOR2A"
1	"TOR3A"
5	"TOR4A"
2	"TOX"
2	"TOX2"
3	"TOX3"
1	"TOX4"
1	"TP53"
23	"TP53AIP1"
1	"TP53BP1"
1	"TP53BP2"
1	"TP53I11"
6	"TP53I13"
1	"TP53I3"
5	"TP53INP1"
5	"TP53INP2"
1	"TP53RK"
26	"TP53TG3"
26	"TP53TG3B"
26	"TP53TG3C"
26	"TP53TG3D"
12	"TP53TG5"
1	"TP63"
1	"TP73"
6	"TPBG"
7	"TPBGL"
1	"TPCN1"
1	"TPCN2"
1	"TPD52"
1	"TPD52L1"
1	"TPD52L2"
1	"TPD52L3"
2	"TPGS1"
1	"TPGS2"
1	"TPH1"
1	"TPH2"
1	"TPI1"
1	"TPK1"
1	"TPM1"
1	"TPM2"
1	"TPM3"
1	"TPM4"
1	"TPMT"
1	"TPO"
1	"TPP1"
1	"TPP2"
1	"TPPP"
1	"TPPP2"
1	"TPPP3"
1	"TPR"
2	"TPRA1"
2	"TPRG1"
2	"TPRG1L"
1	"TPRKB"
9	"TPRN"
5	"TPRX1"
1	"TPSAB1"
1	"TPSD1"
1	"TPSG1"
1	"TPST1"
1	"TPST2"
1	"TPT1"
1	"TPTE2"
1	"TPTEP2-CSNK1E"
2	"TPX2"
1	"TRA2A"
1	"TRA2B"
1	"TRABD"
1	"TRABD2A"
1	"TRABD2B"
9	"TRADD"
1	"TRAF1"
1	"TRAF2"
1	"TRAF3"
1	"TRAF3IP1"
1	"TRAF3IP2"
4	"TRAF3IP3"
1	"TRAF4"
1	"TRAF5"
1	"TRAF6"
2	"TRAF7"
2	"TRAFD1"
2	"TRAIP"
28	"TRAJ1"
28	"TRAJ10"
28	"TRAJ11"
28	"TRAJ12"
28	"TRAJ13"
28	"TRAJ14"
28	"TRAJ16"
28	"TRAJ17"
28	"TRAJ19"
28	"TRAJ2"
28	"TRAJ20"
28	"TRAJ21"
28	"TRAJ22"
28	"TRAJ23"
28	"TRAJ24"
28	"TRAJ25"
28	"TRAJ26"
28	"TRAJ27"
28	"TRAJ28"
28	"TRAJ29"
28	"TRAJ3"
28	"TRAJ30"
28	"TRAJ31"
28	"TRAJ32"
28	"TRAJ33"
28	"TRAJ34"
28	"TRAJ35"
28	"TRAJ38"
28	"TRAJ39"
28	"TRAJ4"
28	"TRAJ40"
28	"TRAJ41"
28	"TRAJ42"
28	"TRAJ43"
28	"TRAJ44"
28	"TRAJ45"
28	"TRAJ46"
28	"TRAJ47"
28	"TRAJ48"
28	"TRAJ49"
28	"TRAJ5"
28	"TRAJ50"
28	"TRAJ52"
28	"TRAJ53"
28	"TRAJ54"
28	"TRAJ56"
28	"TRAJ57"
28	"TRAJ58"
28	"TRAJ59"
28	"TRAJ6"
28	"TRAJ61"
28	"TRAJ7"
28	"TRAJ9"
5	"TRAK1"
5	"TRAK2"
2	"TRAM1"
3	"TRAM1L1"
2	"TRAM2"
1	"TRANK1"
1	"TRAP1"
1	"TRAPPC1"
2	"TRAPPC10"
1	"TRAPPC11"
2	"TRAPPC12"
2	"TRAPPC13"
5	"TRAPPC14"
1	"TRAPPC2"
1	"TRAPPC2B"
1	"TRAPPC2L"
1	"TRAPPC3"
1	"TRAPPC3L"
1	"TRAPPC4"
1	"TRAPPC5"
1	"TRAPPC6A"
1	"TRAPPC6B"
1	"TRAPPC8"
2	"TRAPPC9"
10	"TRARG1"
10	"TRAT1"
1	"TRAV1-1"
1	"TRAV1-2"
1	"TRAV10"
1	"TRAV12-1"
1	"TRAV12-2"
1	"TRAV12-3"
1	"TRAV13-1"
1	"TRAV13-2"
1	"TRAV14DV4"
1	"TRAV16"
1	"TRAV17"
10	"TRAV18"
1	"TRAV19"
1	"TRAV2"
1	"TRAV20"
1	"TRAV21"
1	"TRAV22"
1	"TRAV23DV6"
10	"TRAV24"
1	"TRAV25"
10	"TRAV26-1"
10	"TRAV26-2"
1	"TRAV27"
1	"TRAV29DV5"
10	"TRAV3"
1	"TRAV30"
1	"TRAV34"
1	"TRAV36DV7"
1	"TRAV38-1"
1	"TRAV38-2DV8"
1	"TRAV39"
10	"TRAV4"
10	"TRAV40"
1	"TRAV41"
10	"TRAV5"
1	"TRAV6"
1	"TRAV7"
10	"TRAV8-1"
10	"TRAV8-2"
10	"TRAV8-3"
10	"TRAV8-4"
10	"TRAV8-6"
10	"TRAV8-7"
10	"TRAV9-1"
10	"TRAV9-2"
1	"TRBC2"
28	"TRBJ2-1"
1	"TRBV10-1"
1	"TRBV10-2"
1	"TRBV11-1"
1	"TRBV19"
1	"TRBV2"
10	"TRBV20-1"
10	"TRBV20OR9-2"
1	"TRBV23-1"
1	"TRBV24-1"
1	"TRBV25-1"
1	"TRBV27"
1	"TRBV28"
1	"TRBV29-1"
1	"TRBV3-1"
1	"TRBV30"
1	"TRBV4-1"
1	"TRBV4-2"
1	"TRBV5-1"
1	"TRBV5-3"
1	"TRBV5-4"
1	"TRBV5-5"
1	"TRBV5-6"
1	"TRBV5-7"
1	"TRBV6-1"
1	"TRBV6-4"
1	"TRBV6-5"
1	"TRBV6-6"
1	"TRBV6-7"
1	"TRBV6-8"
1	"TRBV7-1"
1	"TRBV7-3"
1	"TRBV7-4"
1	"TRBV7-6"
1	"TRBV7-7"
1	"TRBV9"
13	"TRDC"
28	"TRDJ1"
28	"TRDJ2"
28	"TRDJ3"
1	"TRDMT1"
10	"TRDN"
1	"TRDV1"
10	"TRDV2"
10	"TRDV3"
1	"TREH"
15	"TREM1"
14	"TREM2"
11	"TREML1"
15	"TREML2"
10	"TREML4"
3	"TRERF1"
1	"TREX1"
1	"TREX2"
14	"TRGC1"
14	"TRGC2"
28	"TRGJP"
28	"TRGJP1"
28	"TRGJP2"
10	"TRGV1"
10	"TRGV10"
11	"TRGV11"
10	"TRGV2"
10	"TRGV3"
1	"TRGV4"
1	"TRGV5"
10	"TRGV8"
10	"TRGV9"
17	"TRH"
1	"TRHDE"
1	"TRHR"
3	"TRIAP1"
1	"TRIB1"
1	"TRIB2"
1	"TRIB3"
1	"TRIM10"
1	"TRIM11"
1	"TRIM13"
1	"TRIM14"
1	"TRIM15"
1	"TRIM16"
1	"TRIM17"
1	"TRIM2"
1	"TRIM21"
1	"TRIM22"
1	"TRIM23"
1	"TRIM24"
1	"TRIM25"
1	"TRIM26"
1	"TRIM27"
1	"TRIM28"
1	"TRIM29"
1	"TRIM3"
2	"TRIM31"
1	"TRIM32"
1	"TRIM33"
1	"TRIM34"
1	"TRIM35"
1	"TRIM36"
1	"TRIM37"
1	"TRIM38"
1	"TRIM39"
1	"TRIM4"
2	"TRIM40"
1	"TRIM41"
2	"TRIM42"
1	"TRIM43"
9	"TRIM44"
1	"TRIM45"
2	"TRIM46"
1	"TRIM47"
1	"TRIM48"
1	"TRIM49"
1	"TRIM49B"
1	"TRIM49C"
1	"TRIM49D1"
1	"TRIM5"
1	"TRIM50"
1	"TRIM51"
1	"TRIM54"
1	"TRIM55"
2	"TRIM56"
1	"TRIM58"
1	"TRIM59"
1	"TRIM59-IFT80"
1	"TRIM6"
1	"TRIM6-TRIM34"
1	"TRIM60"
2	"TRIM61"
1	"TRIM62"
1	"TRIM63"
1	"TRIM64B"
1	"TRIM65"
1	"TRIM66"
1	"TRIM67"
1	"TRIM68"
1	"TRIM69"
1	"TRIM7"
1	"TRIM71"
1	"TRIM72"
2	"TRIM73"
2	"TRIM74"
1	"TRIM77"
1	"TRIM8"
1	"TRIM9"
1	"TRIML1"
1	"TRIML2"
1	"TRIO"
6	"TRIOBP"
2	"TRIP10"
1	"TRIP11"
1	"TRIP12"
1	"TRIP13"
1	"TRIP4"
1	"TRIP6"
6	"TRIQK"
5	"TRIR"
1	"TRIT1"
1	"TRMO"
1	"TRMT1"
1	"TRMT10A"
1	"TRMT10B"
1	"TRMT10C"
1	"TRMT11"
1	"TRMT112"
1	"TRMT12"
1	"TRMT13"
1	"TRMT1L"
1	"TRMT2A"
1	"TRMT2B"
1	"TRMT44"
1	"TRMT5"
1	"TRMT6"
1	"TRMT61A"
1	"TRMT61B"
1	"TRMT9B"
1	"TRMU"
1	"TRNAU1AP"
11	"TRNP1"
1	"TRNT1"
1	"TRO"
14	"TROAP"
1	"TRPA1"
3	"TRPC1"
2	"TRPC3"
2	"TRPC4"
2	"TRPC4AP"
2	"TRPC5"
2	"TRPC6"
2	"TRPC7"
1	"TRPM1"
1	"TRPM2"
1	"TRPM3"
1	"TRPM4"
1	"TRPM5"
1	"TRPM6"
1	"TRPM7"
1	"TRPM8"
1	"TRPS1"
1	"TRPT1"
1	"TRPV1"
2	"TRPV2"
1	"TRPV3"
2	"TRPV4"
1	"TRPV5"
1	"TRPV6"
1	"TRRAP"
1	"TRUB1"
1	"TRUB2"
15	"TSACC"
18	"TSBP1"
1	"TSC1"
2	"TSC2"
1	"TSC22D1"
1	"TSC22D2"
1	"TSC22D3"
1	"TSC22D4"
2	"TSEN15"
1	"TSEN2"
1	"TSEN34"
1	"TSEN54"
1	"TSFM"
1	"TSG101"
5	"TSGA10"
11	"TSGA10IP"
12	"TSGA13"
7	"TSHB"
2	"TSHR"
6	"TSHZ1"
6	"TSHZ2"
6	"TSHZ3"
10	"TSKS"
6	"TSKU"
17	"TSLP"
1	"TSN"
2	"TSNARE1"
1	"TSNAX"
2	"TSNAX-DISC1"
2	"TSNAXIP1"
1	"TSPAN1"
1	"TSPAN11"
1	"TSPAN12"
3	"TSPAN13"
1	"TSPAN14"
